,323_CT,381_CT,398_CT,382_CT,397_CT,485_CT,486_CT,487_CT,488_CT,489_CT,490_CT,491_CT,492_CT,494_CT,496_CT,497_CT,498_CT,499_CT,500_CT,501_CT,472_CT,459_CT,323_LT,381_LT,398_LT,382_LT,397_LT,489_LT,496_LT,472_LT,459_LT
Q496C9,1.231094872,0.796484858,0.152654901,1.143073378,-2.566332299,2.909678369,0.829837876,-0.757037735,1.395415654,0.5867714,0.221714116,-0.611306421,-0.514123974,0.332546727,0.491687879,-0.829702433,0.18865318,-0.4305608,-0.430090878,-0.358996519,0.981819987,-0.881559405,-0.08109633,1.438149499,0.274329912,-0.750021114,-1.184527533,1.072564999,0.336648191,-0.194146192,-1.793360378
Q499Z2,-1.278651822,1.88361871,1.039085181,2.055149883,-0.991356803,-0.939656307,0.430366901,1.562948238,-0.265211355,-0.056251567,0.967144847,0.709344866,0.714134396,2.467276688,-1.6616845,-2.150360963,0.992975949,-0.285416266,-1.653522032,-0.675955973,1.364203954,0.052831801,-0.786426413,-2.438475648,0.068741454,0.488180179,-0.431451228,-0.76039536,0.683238054,-1.376859396,-0.012417346
Q49A26,0.31164398,0.335869458,0.854240802,0.430085276,0.138852972,0.353405074,0.22956232,-0.083794848,0.129766882,0.185441702,0.312103906,0.069708185,0.361454665,-0.30378297,0.218233079,0.31535863,0.05495781,0.3082553,-0.233224291,-0.286613394,-0.397965948,0.390540538,0.124601535,-5.457336211,0.148440751,-0.040183259,0.268537078,0.098467467,0.248997063,0.344838665,0.593273834
Q49A71,1.015229899,-1.849050139,0.938034636,-1.47179456,0.750340592,0.040551652,-0.517267199,0.530287018,0.504408161,0.532491781,0.545026778,0.11816392,-0.598466424,-1.840496531,0.443951026,1.405134029,0.024991573,0.339001761,0.408056454,-0.200113643,-1.871301698,0.632826493,1.041534934,1.105719925,0.44712906,-1.603309838,0.513800498,0.243250577,0.507251906,0.957797637,1.04927111
Q49AL4,-0.815121688,-0.707106781,1.024813841,0.745796508,-0.88635841,0.229551978,0.670394555,0.291820195,-0.940879208,0.31057261,-0.865584494,-0.645057566,1.314188965,-0.295356639,0.707106781,-0.482804138,-0.429681352,1.176298943,0.462142044,-0.31108802,0.09589442,-0.705817017,0.888040785,-0.343938461,-0.735654591,0.993364325,0.037271225,-0.731518227,-0.450839549,-2.311416021,0.538735589
Q49B96,0.049577105,-0.532242549,0.550738457,-1.895343724,-1.726600776,-0.225269992,0.795484289,0.243777242,0.50897562,0.359681621,0.628641519,0.576966243,0.887636751,-0.853486384,0.437363101,0.019254516,-0.401011528,0.334089927,0.890765696,0.123215234,-0.050953207,-1.187157863,0.177847154,0.083878308,0.795447851,0.853681532,0.285268172,0.52337947,-2.987641715,0.276603122,0.499547721
Q4FEB3,1.479830181,0.370590069,-0.283930106,0.038853926,-0.087786979,-0.684744755,1.550459174,-0.690765666,0.350427319,-0.285411451,-0.67562964,-0.509673974,0.214115134,2.039066555,1.194313497,-0.986504844,-0.006502951,1.842461707,1.433481175,-0.345010715,-0.702655231,-0.560781239,0.407867955,0.791747906,0.357809654,-1.165497563,0.351706177,1.039207883,-0.824084216,-1.329202295,1.054479197
Q4G0J3,0.561015775,-0.057343752,-0.805048067,0.380060099,-1.45545011,1.477670229,1.485727266,-1.211345687,-0.162375048,0.577451234,-0.233313918,-0.433769381,-0.016672545,-2.318469919,0.905726753,-0.039983011,1.743096641,1.465254221,-0.342108839,-1.50047178,-0.689494032,0.443805128,-0.339584907,-1.306796861,0.626774211,-0.669914671,-1.897646152,-0.085438448,0.228812637,-0.067158152,1.5044718
Q4G0N4,0.513354395,-0.509577474,0.185732533,-0.201017228,0.079014624,-0.256979745,-0.511249638,0.501818547,0.273627711,-0.945423646,-0.031793777,-0.638304054,-0.62636708,-1.008044327,0.865731095,0.264869495,-1.308206055,-0.386894402,-0.291001402,-0.531881589,-0.498299416,-0.157667344,-0.008584104,-2.18893002,-0.640075549,0.850355359,0.056405524,2.053427027,2.253837033,-0.439518076,1.481496058
Q4G0P3,1.362651845,-0.600507746,-0.871799963,0.855812992,0.956248045,-1.126417889,1.532368457,0.923927968,-1.029641409,-0.71366081,-1.328489106,1.621183538,-0.288820334,-0.384111852,0.678230121,-0.975236039,1.794362801,-0.481450489,0.206845765,0.968964861,0.235657083,-0.081971256,-0.380454157,-0.044145115,0.806090811,-0.858218816,0.811009505,2.395536503,0.809828554,0.098184186,1.686568215
Q4G148,-0.103972464,0.378743707,-0.946548887,1.233824945,0.198931463,0.13951014,-2.473120595,-0.326054921,2.159730308,0.493662554,1.132667233,-0.254413258,-0.462833232,-0.235851956,0.729526683,-1.457274489,0.140669519,0.062448456,2.181885605,-0.200663908,-0.290191335,-0.736738515,-0.67372808,1.096404415,1.860068918,-0.39155041,0.005448525,-0.247273159,-0.003262234,0.853371155,-1.380441133
Q4G176,-0.642451681,0.75697628,0.032767401,0.672997524,0.688337552,2.064265408,0.593852354,-0.282205266,1.843476565,0.32377252,0.859121789,-1.107586639,-0.077281348,-1.534237287,0.580485444,0.884411987,-0.521167265,-0.035499668,0.104102384,-0.519146211,-0.980712564,-0.050321957,-2.114670221,-2.817834797,-0.031908542,0.47462629,-0.113741232,0.691521421,-0.262984558,-0.539249396,0.200770924
Q4J6C6,-0.823233993,0.154584219,0.788204154,0.462555736,-0.007664119,0.976613669,0.137490764,1.168853064,0.094531255,-1.517773002,-1.658934653,0.530641441,1.075324685,-0.283932322,-1.225116046,0.627011012,-0.862747098,0.093777076,-0.087775506,1.401416158,-0.931202836,-0.526112207,-0.879101704,-0.023826728,0.1036027,0.338099625,0.654212341,-0.956123026,-0.545193753,2.367741692,-0.196543491
Q4KMP7,0.79476705,0.127080822,0.586392093,0.41075318,0.220358408,-3.166827254,1.05301548,0.788739521,-0.127074026,0.26850867,0.602036969,-0.344152772,-1.808933242,-1.213794016,-0.25880902,-0.221928793,-0.561946447,-0.446550708,-0.263255469,1.293270718,-0.01333321,-0.284086292,-0.662487222,-0.339151402,0.601207897,0.272133575,-1.62937811,-4.200099806,-0.126305134,-0.139231709,-0.031022236
Q4KMQ1,0.02390591,-1.298850566,0.692281403,-0.663586587,-2.935718689,0.568981462,-0.342820102,1.361505833,0.081838648,-1.173703169,1.695253612,-0.338848348,-2.497335194,1.104950436,1.243775889,-0.154349658,0.399167356,-0.234120517,0.277431308,-0.471098229,-0.176762941,0.835667742,-0.012481644,-0.016557842,-0.393706313,0.450014575,0.874988928,0.615554336,-0.067036781,0.750051515,-0.54492047
Q4KMQ2,2.432701189,2.934262364,0.86738166,-0.202754831,0.634885027,-0.472161643,-0.352647863,-0.450467011,-0.148158326,-0.41587752,-0.655193814,-0.037486146,-0.233960908,0.048993602,-0.575045956,-0.453481745,-0.356294094,-0.278296666,0.029152841,-0.71672788,-0.31572513,-0.60090334,2.963371112,-1.153246795,0.13499872,0.353102165,-0.125681381,-0.273873921,-0.270941046,-0.446299769,-0.319122337
Q4KWH8,0.063342414,-0.062798854,-0.910372709,-0.418168419,-1.668710398,1.492834894,-1.290526569,-0.513218434,0.324229781,-1.578419257,0.467769441,-1.046342913,0.956971506,-1.186024637,1.080708567,0.276086942,-0.408515698,-1.101271954,-0.507670084,-1.379843033,0.897308307,-2.315716517,0.025802418,1.412488621,0.675783923,-0.481243824,-0.644751782,0.437140057,-0.24891783,0.224296969,-1.456197174
Q4L180,-0.858758827,4.125602865,-1.493500518,0.510851705,0.057160635,1.779632466,-0.273607361,0.080284919,-0.27004969,-0.130846791,-0.075469826,-0.334938099,-1.473471747,6.99E-05,-0.536106932,-0.764943253,0.391583175,-0.2526985,-0.933951843,-0.289912743,0.323142689,1.035479644,-0.539071588,-0.051253104,0.74132513,0.312132217,-0.212077815,0.322472486,-0.147307599,-0.236286395,0.500042673
Q4LE48,-0.116374507,-0.175525232,0.570705105,0.275964301,-0.295221929,0.411398934,-1.257817308,-0.190724288,-0.510961829,0.070996693,0.636021446,0.322625298,1.241915836,1.245243074,0.849663716,-0.010740535,0.547228349,-0.324028617,-0.498890961,-0.686179265,-0.546724113,1.685895712,-0.397320337,-0.563739848,-0.901588854,0.044900988,-1.674167649,0.113137919,-0.44323431,-0.762586564,-3.636983829
Q4QQP8,-0.303579881,0.401086223,0.889426092,0.417901088,-2.357711223,0.092601362,0.389561079,0.019908048,-1.211229125,1.440341823,-0.370235233,-1.785354444,-0.768249836,-0.290544835,-0.467948433,1.031077724,1.568641677,0.902829579,0.865538701,-1.441224621,-0.49971075,-1.58006293,-0.57147279,0.075774327,-0.08951675,-1.005443151,0.138364661,-0.153647497,-1.063038582,-0.780767347,0.274394941
Q4TZM4,0.168581793,0.580865296,-1.314321982,-0.133706679,-0.074747206,0.282094998,0.079872826,0.913863442,0.55138755,-0.97190135,-0.480484591,1.451125705,-0.436961397,0.321959444,-0.530649727,0.478566362,1.191867042,0.035126809,-0.386928956,-0.751826051,-1.556385099,0.858609217,-1.027643089,0.72401168,-0.692661862,-0.187484412,1.489937589,0.344269162,-1.106585622,-0.182090739,-0.364865877
Q4V9L6,-1.327132217,-0.027108647,0.892019338,-0.505487378,-0.625493325,-0.64748358,-0.299459776,-0.735909385,-0.488197929,-0.438525042,0.043283648,-9.86E-05,-0.133052656,-0.041841757,-0.116341297,4.303531053,0.074344241,-0.059053083,-0.012135075,-0.219550861,1.479810458,0.119426977,0.877843741,0.257296237,-0.652539506,0.323023837,-0.561291433,0.11784569,-2.07412882,1.926754752,-0.379151801
Q4VC31,0.17204349,-0.482849216,1.089352704,0.189876204,1.168177198,0.15696888,-0.372204066,0.365922354,0.06006757,0.241830147,0.966274126,-1.644454181,0.338151744,-2.12680574,1.215149161,0.46260516,0.607012176,-0.121840456,-0.734825549,-0.853874453,-1.680714524,-0.771926958,-1.81451007,1.755531846,0.50012064,-0.609102115,1.684559239,0.816173669,0.152059003,-0.393192943,1.600508101
Q4W4Y1,-0.350146077,-0.285204532,-0.392317404,-0.177302256,0.072409151,0.339305527,-0.316003159,1.694895138,-0.247694991,0.602948758,0.134519196,-0.754134299,-0.014186189,-1.880090586,-0.050797207,-0.38539198,0.020330576,-0.295268255,-2.164595295,-0.169964998,-0.073196548,-0.044740555,1.218576673,1.69673213,-0.111748027,1.129480475,-1.609984659,-0.552917693,0.649553866,-0.913432434,-0.668745753
Q4W5N8,-1.896468752,-0.172929757,-1.101863983,0.235361911,1.050088958,0.966557567,0.666473318,-1.316404153,-1.250602974,2.308909063,0.640325041,0.639869037,0.370077539,0.654537438,-0.748927089,0.889213274,-0.440410545,0.561989288,0.817660294,0.038741365,0.303094856,-0.21976373,-0.772230711,0.729615468,-0.931346197,-0.728714491,-1.245252166,-2.077644941,0.453784727,-1.799233016,-0.890032967
Q4ZHG4,-0.104458326,-2.505243925,0.250817902,-0.3087603,-0.966905336,-0.720611235,0.328373147,0.015726089,0.946145662,1.155951119,1.198288979,-1.494728297,1.246178098,0.197419933,1.53414278,0.945943972,-0.684100447,-0.379923243,0.846368833,-1.505879335,-0.91116512,-0.863775476,1.23183472,-0.46642051,-0.617858027,-0.616109352,-0.04297246,1.087026238,-0.592932311,-0.289157342,0.360339273
Q52LJ0,0.18298797,1.237363212,1.092594391,0.320865948,0.486112555,0.862541307,0.252031904,0.194888868,0.722446642,-0.52226178,0.426220164,-0.90005652,1.732904362,-0.278335225,0.529331498,0.314031037,-0.112294532,0.72387799,0.080300427,-0.446801155,1.027163934,0.169338112,-0.411923702,-3.593781146,-0.513855856,-0.57793426,-0.763890276,-2.053100117,-0.054807387,0.340520784,1.432035506
Q52MT0,0.140893609,0.693611974,-1.603312393,0.875561605,-0.341231821,0.730524006,-0.599359959,-1.595564832,-0.21406865,1.426682566,0.258653763,0.829946233,0.424843846,-0.142940766,0.796682038,0.619167488,0.01617852,-0.847133593,-2.396246627,-3.811887046,0.794003319,-0.655673371,0.220276953,0.458872818,0.009727652,-0.562298516,-0.696368842,0.17230466,1.442173884,0.034041086,-0.005612882
Q53EP0,0.819787834,1.399925137,0.813575932,1.643185208,1.815990417,-0.176298236,-0.344568388,-0.016846663,1.016023787,-0.613796908,-0.568096758,-0.16575216,-0.413046063,-0.47446923,0.199889611,-0.46902442,1.291962067,-0.190388699,0.602665307,-0.405229343,0.098759302,2.126749345,0.968182989,-0.273480688,0.080348643,-0.820425653,-1.015230552,-0.494819768,0.318632008,-2.370353528,1.38868
Q53ET0,0.396435206,1.313128242,0.189786556,0.214754012,1.956889703,1.444389521,1.175911316,0.274131483,-0.707106781,-0.284407414,0.598775727,-0.568470583,-0.117801558,0.396186609,0.604103551,2.345550965,0.707106781,1.136344235,0.554073783,-0.33720764,-0.867503224,0.213731743,0.629350943,2.144890708,-0.604518842,0.401967614,0.592887407,-0.490320687,2.269138604,-0.226152152,-1.092935809
Q53F19,0.667764531,-1.309708965,-0.543333998,1.497290518,1.241865886,0.012512679,0.649825508,-0.942261853,-0.793343318,0.573864317,-1.456072387,-2.166823763,-0.635146379,-0.614640683,0.943760656,-1.146095271,-1.574556688,1.241625802,-1.818194416,0.779478925,1.846797599,-0.092468523,1.375232677,-1.462356999,-0.78950243,0.346415512,-0.634778422,-0.312127096,0.780741897,-0.637372075,-0.743207578
Q53FA7,0.386362491,-0.091434544,0.348083331,0.506253023,0.225701435,0.186679606,0.310535589,0.131931621,0.035032038,0.527008469,-0.032996926,0.306023254,0.366600248,-0.394163809,0.243556377,0.338491777,0.140936396,0.281833477,0.22581893,0.157382284,0.377709039,0.343713863,-0.07020759,-5.541896373,0.228434501,-0.145907641,0.264799378,-0.061477957,0.19882219,0.175608774,0.007531868
Q53FR9,0.221047274,2.662553463,-2.481003382,-0.161052774,0.075844516,-0.071394002,0.246182007,-0.092614985,0.147710918,-0.010873911,-0.134142997,0.696751723,0.29867007,-0.321164534,0.149999206,0.098498058,0.055812451,0.069306819,-0.156194917,-0.419859582,-0.131565112,0.340761839,0.05775093,0.674917427,-3.299039913,0.088405496,2.532568767,-0.152142211,0.09840418,-0.299090503,-0.179044882
Q53FT3,-0.772959117,-0.393595024,-0.151144225,-2.319591385,-0.049506914,-0.579069243,-0.504182582,1.330214279,0.053707741,-0.890161359,0.028640935,0.270726914,0.423024479,-0.048799458,-0.186468561,-0.616094184,-0.254038268,-0.253028395,-0.700021924,-0.466174343,0.876790885,-1.220536252,1.456411847,2.009160712,-0.094520254,-0.232982032,-1.252844061,-0.632908283,0.142257141,-0.390123404,-0.093467589
Q53FV1,-0.203599687,0.191690735,-0.183472811,-0.706350835,0.532317079,-0.599711799,-0.854893825,-0.267295589,-0.187160461,-0.345546753,-0.802442036,0.060797481,0.494026685,-0.743481183,0.414079819,0.123625956,4.496222591,0.695543772,-0.625861594,0.390048455,-1.022862673,-0.779632647,-0.172815374,-0.773187515,1.466118777,-0.434375625,-0.442962595,0.025248767,-0.035695102,-0.385812147,0.01632915
Q53FZ2,-1.124454162,-0.161661007,0.842002668,-0.394937487,0.551780305,-0.916689576,-1.618632682,1.341739224,-1.627834806,0.771321991,-0.378052683,-1.162571965,-1.205125648,-1.994855793,0.181359941,0.639472937,1.684413149,-0.424545884,-0.250479771,-0.539980825,1.097149597,0.50578456,1.349981135,0.205234883,0.135698591,0.323548195,-0.153456452,1.529557336,0.46078876,-1.182164799,0.019820647
Q53G01,-0.346299797,-0.201645893,0.875345514,-0.19169339,0.028612096,0.430761154,0.662926354,0.064119957,-0.217784071,-0.071266939,0.317315473,-0.984595022,-0.412258542,0.393379411,-0.037732206,-0.541108389,0.192514142,0.166731941,0.141882518,-3.005885292,1.672210177,2.152982135,1.27872037,-1.801616352,-0.183879267,-0.678169948,0.294199824,-0.564565143,-0.026401194,-1.639556879,2.134229758
Q53G26,0.461143618,-0.334472729,0.925593925,0.780913807,-0.115542495,-0.015845786,0.570744444,-0.095843395,1.216765242,-0.436195673,0.396275751,-0.988997057,-0.08672776,-0.5961837,0.38240924,-0.505547999,0.733700035,-0.278109431,0.367543702,-0.319360215,-1.949617292,-0.604040733,0.399832857,-3.628755063,1.28679598,0.144854629,0.137022118,0.453460937,-0.196521477,-1.081385167,1.728167828
Q53GA4,-1.982459896,-1.104279177,1.385027715,0.113323345,1.806401879,-0.548037745,1.218119868,1.537131152,-1.341539648,0.445742739,0.955446615,-0.479838758,0.080030818,-1.775418181,0.680594522,0.245505669,0.734064965,0.221375956,-0.028133962,-0.736485404,0.583943382,-0.748236685,-1.863162584,-0.051699724,0.442428487,-0.167031563,0.506313205,-1.172947246,-1.791344949,1.197453524,-0.133207995
Q53GN4,0.063544984,0.066220463,0.001529046,-0.240830392,-0.38694059,-0.200495338,0.107885433,0.335011524,-1.133974457,-0.211546236,-0.109210639,-0.523398736,-0.792423374,1.289588603,-1.061984377,0.460076369,0.274404579,-0.75323456,0.108298068,-1.989403675,3.471409334,2.033791247,-0.407694513,-0.898053249,-0.702609402,0.524378781,-0.583520914,-0.64101688,-0.55009047,0.813465526,-0.276597586
Q53GQ0,0.40659372,-0.511993085,-0.845431372,0.484131292,-0.980651713,-0.99869065,-0.254435191,-0.365989339,0.780848151,-0.053179371,-0.433008874,0.226143358,-0.976505506,-3.954766075,-0.226082389,-0.204230547,0.640814028,0.712546571,1.171848118,0.800556379,-0.936934932,1.573519254,-0.140347867,0.875000638,1.223840049,0.408656782,-0.574286758,1.049411392,0.449241702,0.106369036,0.433272532
Q53GS9,-0.241673187,-1.109541217,0.552723657,-0.051854709,-1.00243957,-0.49690393,0.962587484,0.247567411,1.050743914,1.960950606,0.805916074,-0.795438646,1.807024956,-0.864157944,1.550283591,-0.916415361,-0.299154383,-0.248452859,-0.955377469,-2.32327917,1.842287602,0.346605008,0.353034367,-0.800367484,-0.994317517,-0.843098412,-0.094199173,-0.733059522,0.157866913,0.411049293,0.64623396
Q53H96,0.582729534,-1.034178185,1.123459249,0.587797471,-0.380108256,-1.346860961,0.354701051,-0.04745826,0.616524374,-0.271944353,0.169398415,-0.226277915,0.010517465,0.182240772,-1.381047997,-1.630783014,-3.068601084,1.57516259,0.198054921,0.335590321,0.00843361,0.373140882,0.339517992,0.372395726,1.734086235,0.412581291,-0.841495621,0.441829341,-1.565521775,0.145091517,1.445409465
Q53LP3,-0.064688422,0.791494834,-0.209594096,1.533316784,-0.285534461,0.699582277,0.246398204,0.567146193,2.46233219,0.248094024,0.079909027,-0.815019977,-0.513351244,0.384590082,1.87196518,-1.398085633,1.169891295,0.190242697,2.678498294,1.74190082,1.078933073,0.762604432,1.490412809,1.386153446,0.471833559,-1.145562934,0.166077387,-0.82696167,0.474942331,-0.194078924,-0.586095655
Q53RX3,-0.161716774,0.642246022,-0.91740617,0.327249648,-0.338298425,-1.136794464,-0.399737035,-0.643142416,-0.444937293,0.068883808,0.098233625,-1.094187019,0.342424369,-0.913365534,-0.091140549,0.048514277,0.083035205,0.122492097,0.333196455,-1.686419718,0.2697104,1.576286408,-0.366397639,4.174998965,-0.664792546,0.448895127,0.463887551,-0.178676556,-0.702912237,-0.419341497,1.040991426
Q53RY4,-0.485580021,0.915695146,2.634795778,0.6137314,1.266964755,1.787297238,0.869426944,0.133130297,-0.088965338,1.138281096,-0.441449868,-0.772129212,-0.747633546,-0.101065292,0.553648866,0.170571538,-1.046372022,-0.916302456,-1.378102349,-1.938204343,-1.243487823,0.326168652,-1.184777534,0.049390141,-0.163133905,0.328864675,-0.587951255,-1.848755367,0.937181371,-1.347643614,-0.126057734
Q53RZ9,-2.201100155,0.863642477,-0.67574405,-0.66079435,0.340119809,-0.342267768,-0.415703623,-0.086931174,-0.162066215,-0.542233934,0.333608445,-1.866521815,0.653668246,-0.249138125,1.960141835,-0.003972642,-0.499205216,-0.770160165,1.364565609,-1.690606951,0.707371798,-0.950281258,-0.22848838,-0.199406434,0.149832222,-0.971074981,0.440480151,-0.729067781,1.962207315,0.86848909,-0.474710773
Q53S33,0.884221229,2.3120695,1.026682616,1.032441895,0.105724555,-1.260871512,0.950429973,-0.650245714,-0.498072122,0.997598031,-0.302180258,1.673814742,1.481886172,0.972909619,-1.18840257,-0.35191407,0.496435553,-1.493918349,0.094794394,-0.077046722,0.403593302,-0.244000824,1.806101696,-1.940911532,0.535214287,-1.480672644,-0.118508825,1.317830464,-0.852570699,0.589117801,-0.681633792
Q53SB6,0.540232328,0.478624595,0.326192744,0.3624348,1.432382054,0.653658424,0.654488905,-0.335413913,0.249195123,0.737875052,0.247054908,-1.407672228,-1.035505023,0.334688252,-0.017987245,1.411138366,-1.249331328,0.78673046,-0.278829417,-0.205630729,-2.244172117,0.029139992,-1.293514137,-1.959451068,1.688042513,-0.355418274,-1.55076473,0.770348921,-0.850188275,-0.132764163,1.203169436
Q53SW3,0.091584552,0.651026256,-1.105231127,0.454159044,-1.711491346,-0.228930963,0.051844178,0.433771232,-0.491940473,-1.388046914,0.441255294,1.758274957,-1.661587055,0.458321395,0.851260277,0.997162011,0.135647535,-0.088265845,0.438377993,1.296263608,-0.953179278,-0.070642223,-0.670658498,-1.186046791,-1.222376381,0.065687339,-2.067797082,0.689330445,-0.391736508,1.896728097,0.420629622
